"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.67925052374051e-14,0.314667304088008,0.749,0.604,2.72659907539746e-10,"3","PGK1"
1.68355491005878e-14,0.264734884051932,0.627,0.423,2.73358810746245e-10,"3","COL17A1"
1.72596921172074e-14,0.295941347150419,0.608,0.429,2.80245620907097e-10,"3","PKD2"
1.8702012545175e-14,0.394609005943129,0.787,0.629,3.03664577696007e-10,"3","CALML5"
2.0842266276482e-14,0.368160723783585,0.644,0.487,3.38415877531238e-10,"3","FCGR1A"
2.33944375826442e-14,0.311522701657522,0.703,0.565,3.79855483029393e-10,"3","TKT"
2.80591511648235e-14,0.25272397012763,0.469,0.277,4.55596437463239e-10,"3","ANKRD22"
2.80830174738102e-14,0.293024419521071,0.718,0.564,4.55983954722256e-10,"3","IFNGR2"
2.83270746121231e-14,0.281405296803209,0.768,0.638,4.59946710477043e-10,"3","SLC39A1"
3.02120519547597e-14,0.298702522503758,0.775,0.655,4.90553087589433e-10,"3","ATP6V0D1"
3.28510649896454e-14,0.264146523862185,0.524,0.347,5.33402742236872e-10,"3","ALDH3B1"
6.05956906589868e-14,0.308476860771128,0.718,0.542,9.83892229229969e-10,"3","NR1H3"
6.74244430242409e-14,0.254665470851299,0.481,0.292,1.0947706813846e-09,"3","CDSN"
8.98456292834591e-14,0.277461019344424,0.871,0.827,1.45882348267553e-09,"3","COX8A"
8.99882627659955e-14,0.286305056261364,0.878,0.787,1.46113942253147e-09,"3","PTPN1"
1.05679349009111e-13,0.280621552132998,0.816,0.728,1.71591558986093e-09,"3","LRPAP1"
1.10509754453315e-13,0.29334771305856,0.876,0.814,1.79434688305848e-09,"3","APOBR"
2.49297795268137e-13,0.308305273059051,0.844,0.76,4.04784830176874e-09,"3","AURKAIP1"
2.52933035417116e-13,0.280282383179124,0.517,0.331,4.10687369606771e-09,"3","SDC1"
3.1890117496028e-13,0.279965459189587,0.682,0.552,5.17799837783006e-09,"3","IGF2R"
3.55038584718592e-13,0.270355512084474,0.663,0.499,5.76476150007578e-09,"3","NUMB"
3.61698366968091e-13,0.318736636045706,0.856,0.718,5.8728963844609e-09,"3","KRTDAP"
5.5820385951434e-13,0.338504753956528,0.49,0.32,9.06355606693434e-09,"3","SPRR2G"
6.6962275173411e-13,0.308330789000819,0.804,0.715,1.08726646199067e-08,"3","IER5"
6.80395960344967e-13,0.266020235161825,0.773,0.675,1.10475892081212e-08,"3","TRADD"
9.4442286036047e-13,0.273921395815258,0.713,0.567,1.5334593983673e-08,"3","ATP5PD"
9.79029631499088e-13,0.264379293852451,0.648,0.494,1.58965041266507e-08,"3","SLC30A1"
1.20472927786263e-12,0.389628497801778,0.787,0.69,1.95611892846556e-08,"3","SAT1"
1.37426103614634e-12,0.282620601463858,0.816,0.744,2.23138764439082e-08,"3","GRB2"
1.6654485590362e-12,0.286194864551707,0.569,0.42,2.70418882530708e-08,"3","PRXL2B"
1.67768696537824e-12,0.278745338233136,0.823,0.721,2.72406032568465e-08,"3","THEMIS2"
2.01198990826689e-12,0.254308202887129,0.785,0.67,3.26686801405295e-08,"3","PLEKHO2"
2.3156061201817e-12,0.292604612573883,0.684,0.539,3.75984965733903e-08,"3","ERO1A"
2.57221717797865e-12,0.274876196282424,0.608,0.467,4.17650903188393e-08,"3","CHST11"
2.74688144798648e-12,0.284856118527903,0.663,0.535,4.46011140709565e-08,"3","RNF13"
2.89603177401241e-12,0.26998843979976,0.701,0.583,4.70228679146394e-08,"3","CYC1"
3.01177506300563e-12,0.273585528368617,0.651,0.513,4.89021916980223e-08,"3","G6PD"
4.34153779509633e-12,0.282784821481578,0.651,0.506,7.04935491789791e-08,"3","PIK3AP1"
4.89671866014633e-12,0.251810259108844,0.354,0.204,7.95080208847959e-08,"3","CSTA"
5.04905305604584e-12,0.279545617742768,0.579,0.428,8.19814744710163e-08,"3","TARS"
5.88645317458986e-12,0.255275275034054,0.718,0.57,9.55783401958155e-08,"3","DRAM1"
7.29554642390503e-12,0.277380392739134,0.644,0.501,1.18457787284946e-07,"3","CD276"
1.0781380747621e-11,0.253166255252506,0.567,0.404,1.75057279199121e-07,"3","DNAJB6"
1.44163629091618e-11,0.262918469789819,0.864,0.811,2.34078484556061e-07,"3","PLSCR1"
1.52535061577688e-11,0.341564941041091,0.691,0.622,2.47671179483693e-07,"3","RBM42"
2.01641067499545e-11,0.266523653383166,0.641,0.5,3.27404601299011e-07,"3","EPB41L3"
2.02415208130778e-11,0.271159076660161,0.794,0.701,3.28661573441944e-07,"3","FPR3"
2.31068713829192e-11,0.265613716523785,0.849,0.81,3.75186270644459e-07,"3","GSTO1"
3.29666484874283e-11,0.256545329383966,0.526,0.375,5.35279471490373e-07,"3","SIRPB2"
3.39536915767098e-11,0.306614315961675,0.629,0.52,5.51306090131037e-07,"3","ACOT7"
3.78997752107203e-11,0.252889003841511,0.787,0.664,6.15378650096465e-07,"3","REEP5"
4.64310990187861e-11,0.332358543419892,0.873,0.852,7.53901754768031e-07,"3","LITAF"
5.30658517668459e-11,0.32444461739549,0.644,0.523,8.61630235138277e-07,"3","TCN2"
6.92643168399694e-11,0.263021854555394,0.691,0.573,1.12464471253058e-06,"3","SMCO4"
7.4054689520726e-11,0.261853287607333,0.651,0.519,1.20242599374803e-06,"3","IL3RA"
1.13703303491617e-10,0.266763711906411,0.435,0.296,1.84620053879339e-06,"3","IFITM10"
1.91005195287459e-10,0.279831611408268,0.708,0.61,3.10135135588247e-06,"3","SGPP1"
2.49713474721124e-10,0.252391783814541,0.789,0.714,4.0545976890469e-06,"3","BCAP31"
2.77942691882433e-10,0.264712460410571,0.816,0.704,4.51295548809507e-06,"3","NINJ1"
4.25723708110636e-10,0.252007929183948,0.557,0.418,6.9124758485924e-06,"3","QSOX1"
7.25204149158241e-10,0.276411634896846,0.411,0.274,1.17751397698824e-05,"3","FPR1"
1.1860830719676e-09,0.256975533873506,0.639,0.506,1.92584308395379e-05,"3","NAMPT"
2.50502281860634e-09,0.289914145503182,0.538,0.412,4.06740555057111e-05,"3","NFAM1"
9.28848451179401e-09,0.294176922443527,0.431,0.302,0.000150817123017999,"3","PLA2G7"
2.18226602573049e-08,0.272414139845785,0.577,0.444,0.00035433453459786,"3","APOC1"
4.55134044842842e-08,0.318162801690502,0.818,0.747,0.000739001148611322,"3","SLAMF7"
3.20890891853604e-07,0.303602441801909,1,1,0.00521030541102697,"3","FTL"
